tweet_id,sentiment,content
1750966465,neutral,@Lil_Heidi_V  Thank you pretty lady.
1750966493,happiness,@artcon http://twitpic.com/4vfcx - awesomeeeeee
1750997719,neutral,playing Wii!
1750997738,sadness,"I'm in VA for the weekend, my youngest son turns 2 tomorrow......it makes me kinda sad, he is getting so big, check out my twipics"
1750997747,neutral,@enjoymore Your cave? Does it have an espresso machine?
1750997810,neutral,"@jordangerous Oh, I don't really have much of an opinion on her either way. It's just a night to rip everything."
1750997812,neutral,TV time  see yall later! xoxo
1750997821,happiness,I'm feeling better now that I have something in my tummy
1750997850,happiness,"CSI NY comes back to aus with 'sex, lies and silicone' (s05e04) EVRYONE ON EAST COAST TUNE IN TONIGHT  pleaseee"
1750997860,neutral,"@nodgesoft pfft, cydia apps ftw, code on the phone, make, reload springboard"
1750997889,neutral,"@tararizing it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!"
1750997955,happiness,"Just came back from hanging out with some friends + cocktails. &lt;3 I'm not drunk, but feeling good.  Hope everyone's well?"
1750998015,neutral,@Beangirl Pad Thai is my favourite
1750998095,sadness,@yourfaveblonde I could have! I had extra tickets. Plus we had two Twitter Giveaways  We'll get you next time.
1750998148,neutral,"@OppositeLock THE TERMINAL was my kind of movie  well, anything with airplanes &amp; hot chicks in it, is my kinda movie"
1750998251,neutral,http://twitpic.com/4w269 - My 789 pacman pic
1750998385,neutral,is maxin and relaxin... ahhh
1750998588,happiness,@theDebbyRyan Just left you a message! Hope you get it
1750998745,happiness,definitely ready for a plate of pancakes.
1750998766,happiness,"me &amp; kelly share the same last name, wouldnt that be sweet if we were related  @TheEllenShow"
1750998798,happiness,"Family is here,hanging with them"
1750999024,neutral,back in wayland  its good to be home
1750999031,sadness,"At the apartment, nothin to do, a little hungry  http://myloc.me/Fim"
1750999045,neutral,hanging with Bri
1750999246,neutral,- stillll listening to 'paranoid'  now starting civics homework+ new JONAS episode !
1750999300,happiness,@WayneDaStar oh wow THANKS Wayne
1750999454,happiness,Had a nice pre mother's day dinner out. Now a cocktail before retiring for the evening
1750999620,happiness,Scratch that. Now we're watching 'marley and me'. Thinking I could stay awake better for this one.
1750999802,happiness,"@jojowright http://twitpic.com/4w24f - ooh, nice score, jojo!"
1750999830,neutral,looking at all my old myspace status' oh mann. Skyrockets in flight! afternoon delight! AAAAAAAAfternoon delight!
1750999839,neutral,and to james's we go!
1750999891,neutral,"Needless to say, I didn't stay to find cache#90."
1750999943,happiness,"@ForetDeMichelle you don't need my physical presence, you have my energy already!!!"
1751000063,neutral,@Rhispect LOL thx
1751000078,neutral,@corie_michele thanks for that...am now following them...love good causes
1751000080,neutral,@babycakes1966 i agree
1751000089,neutral,good morning!
1751000134,neutral,@_owl_ ah but you're already on my list
1751000426,neutral,@josephgelb thanks for the answer  I had been wondering the whole week
1751000537,neutral,"Thanks to all the people who added me on Skype  If you want to add me, my name is same as my twitter name, and my YT name, and Blogtv, etc"
1751000556,happiness,Ok we found our way now... I think  tonight let's just let go its dance time!
1751000875,neutral,Getting ready for an early night tweeps!   Have a great one every 1
1751001098,sadness,"Nanay cried after reading the card I gave her. Hugged her and next thing I knew, I was crying, too! Haha We're such cry babies. Love her."
1751001119,happiness,@paulwingz nothinbg home about to jump in the shower the streets is calling meeeeeeee  @STEFFSOFLII what is it 4 tonight @COKEbabyy tell m
1751001129,neutral,waiting on food.
1751001305,neutral,@Adrienne_Bailon talk with your HIPS
1751001306,neutral,@NarotBahar are u planning on doing cardio for 1.5 hrs? If so that's very reasonable  whatcha do last night?
1751001380,neutral,@NatalieGelman keep telling yourself you'll feel better by doing it and tomorrow can be a lazy day... it is Sunfay afterall  (Excuses.)
1751033610,happiness,chillin with my bros and a couple of yeunglings   doesn't get much better than this
1751033710,neutral,It feels good to be good at something
1751033803,happiness,Playing pacman on itouch!  lol
1751033853,happiness,pythonkings.nl    equals ----&gt;       almost better than the sims....
1751033887,neutral,@melmyfinger ill check that out
1751033991,happiness,At the reception eating some nasty ass pasta Woot! But other than that its beautiful!
1751034214,neutral,Chatting w/ Calyx.
1751034261,neutral,"about to head to the Strand, goodnight"
1751034267,happiness,@hnnhmllr lmao! You baked non-stop? Sounds like yummy fun!
1751034313,neutral,Watching The Seeker
1751034320,neutral,Holy crap I am exhausted! Resting up so I can go see Wolverine later
1751034328,happiness,Fun at the water park then dinner at the rainforest cafe (all free!) then party tonight  pretty good Saturday I think.
1751034357,neutral,@LilliJ ..i'm a buffalo worshipper  ... maybe it is time to pay a visit to my preferred buff-schack in town. http://twitpic.com/4w2ls
1751034379,neutral,taking in the local art
1751034402,happiness,"@Jonasbrothers OMJ I loved it....it was a good laugh and Frankie did a great job, and you guys did too ~Agnes"
1751034436,sadness,@miss_k_renee On a Saturday? Not so cool friend. Same job  Different position! Let me know when your in town again!!! Miss U
1751034463,happiness,"@crzyqbn That's awesome dude, yay for surprise celebrities!  I got to meet him a few years ago, he was soooo friendly."
1751034538,neutral,@classicbecca bamboo/jade green !
1751034676,neutral,"@rockdrool second wife, what?"
1751034693,neutral,@MOHFANZ Fun times ~ that's my friends beer!  here's the pic'  http://yfrog.com/053agj
1751034722,sadness,IM FEELIN RITE.. THE MOOD FLOR TWITTER AFTER DARK...
1751034745,neutral,Sountrack de Juno me deixa feliz
1751034771,neutral,@michaelsheen Do you have any idea when the (not so) patient fans will see some teaser pics of you all in costume?
1751034814,happiness,"i just made the best turtle ice cream pie everrrrr  btw, happy (soon to be) mothers day!"
1751034869,happiness,@IamTam not having your lights on concerns me! Lol! Stay safe!
1751034945,neutral,"@vardenrhode thanks.  thing is so much of it is more design-art, which I hardly ever get a go at, therefore never get much better.."
1751035052,happiness,@scottlava was fun meeting u today! thanks for all the doodles on the goodies i got! hope u have a super time in TO &amp; visit again soon!
1751035260,neutral,"What are some good places to eat in Los Angeles, want to try something different today"
1751035518,happiness,@CelestialQ good!  now let's go get this done..... www.HennesseyBlack.com
1751035736,happiness,@AnnCurry The photos are AMAZING! What a GREAT subject &amp; way to get people educated about Darfur! HUGS! U are an inspiring woman!
1751035800,happiness,"@RealBillBailey it really made my night. infact, it made my weekend! well done."
1751035827,neutral,"@mediocrefilms Yes, that does sound like a distinct advantage. Fortunately, I enjoy being female."
1751035857,neutral,Cleaning up the kitchen &amp;watching the Royals play
1751036038,sadness,im joining twitter  lol
1751036093,happiness,"@Pranajama I've never been to Prague, but if i had the money, it'll be in the 10 first cities I visit"
1751036129,happiness,@c4ss4ndr4 do I discern a request for Hulu support? excellent idea!
1751036152,neutral,@RoxyNJustice
1751036162,happiness,"watching shark boy and lava girl! on disney channel. hanging out with sarah jane, micah, &amp; rachel"
1751036185,happiness,"@FollowMyJourney Oh girl, get that baby going to bed at 7pm!"
1751036284,happiness,Welll my folkiesss(; im offf to dream land;work in the mornin;ugh;ewwy. Talkkk to me;but tomorrow  &lt;3 lurvee ya'll[;&gt;
1751036459,happiness,@mrstreme Thanks so much! I will be back on tour soon. Two new books in the pipeline!
1751036463,neutral,@KalebNation - Have you dissapeared to go on the Ellen Show?
1751036522,sadness,we did what we had to do
1751036552,happiness,I should have know that &quot;extra hand&quot; comment would cause trouble...  About to upload House Music and Beyond Vol. 3
1751036557,neutral,chillin tonight (at least for now)
1751036562,neutral,Got into the show early. Jackson's chillen. Lil shorty
1751036606,happiness,@cschug We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party
1751036644,happiness,You can't take this feeling away from me&lt;3. going to lay down &amp; watch a movie.
1751068719,neutral,Just back from graduation.  Two more doctors in the family now
1751068742,neutral,@jareason left a comment on your blog post
1751068807,happiness,at least I get to watch over time  Let's go Pens!!
1751068825,neutral,"Takes the 554 to Willoughby, St. Nelle, Glie, Old Oak Center, The Big Mall.  So many places to choose from...."
1751068872,neutral,@sophie2dopex a great song by East Clubbers
1751069099,happiness,"@MikeHuntington oops, me and my drunken stupor lol. Ima check it out"
1751069131,neutral,cotton candy milkshake
1751069262,happiness,@LexyMez Thanks so much Alex! Best wishes for the day to you and yours
1751069309,neutral,@chaotic_barb Thanks  #sigjeans
1751069422,neutral,"Hey the letter I sent finally came back today, ill stuff its contents in with the other letter and send it off to you tomorrow"
1751069453,neutral,@iheartrendering awww. its cool. i ate too much ice cream
1751069465,happiness,Playing d.j in Ray's ride! On our way to have some delish sushi
1751069466,neutral,@ftskim i'm both. But more girl than guy.
1751069543,happiness,"@justlikethem I would lime them. Or lemon?  And deal, sounds fabulous to me!  Text me up when you're back"
1751069576,happiness,Just shot my new .22 rifle!  The auto-reset plinker target I built in shop class works great!
1751069862,neutral,"here it's 3:34  a.m. and i'm at home, after a night in a pub"
1751069990,neutral,@twistedraisin and movies too!!!
1751070081,happiness,"@bandit_zero its cool, and thats good"
1751070187,happiness,"@penpen72 Haha, true  thankfully the regular keyboard does the job... most of the time."
1751070201,happiness,"@GetSmart86 haha...Live long &amp; prosper. The movie was better than I thought, they did an awesome job, I'm pleased"
1751070293,happiness,my dad and i totally just rocked out to the offspring-pretty fly for a white guy. haha.
1751070468,happiness,@JonathanRKnight BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
1751070654,neutral,Sum1 said this would be huge one day...smart guy
1751070800,neutral,"@FeliciaSlattery ease of use, better camera, syncs w/iTunes, smaller (I looked at Storm), more eye-appealing &amp; not clunky. -just a few!"
1751070825,happiness,Happy imma get to see some lovely ladies
1751070879,neutral,"To Mums in OZ -, Happy Mothers Day 2day, to Mums in US - Happy M-Day 2morro, &amp; to Mums w/ Altzheimers, guess what!? TODAY'S MOTHERS DAY!"
1751070901,sadness,"@aliceqfoodie Wow, you mom has a lot of energy. I'm getting tired just reading your tweet and ur living it."
1751070904,happiness,i forgot how much i really needed music until i barely had any for about a week. but i have music now. yay!
1751071159,neutral,Okay...So I have an AIM account now...Send me ur S/N's on there so I can add u...Thx!
1751071304,happiness,Congrats to Dave &amp; Anna! Surprise proposal at the Enzian Theater in Orlando  http://qik.com/video/1638824
1751071330,happiness,@michaelsheen Well I guess they think of everything   Thanks so much for keeping the fans in the loop
1751071348,neutral,"Wathing Dollhouse on Hulu, eating the special from El Taquito and a beer. B-day week is going well"
1751071456,neutral,@runanskyrun I'd rather do the early run..but I am a morning runner
1751071738,happiness,live long and prosper
1751071823,neutral,"@justjen97 BTW, do not plan anything for next Sunday. But do find out times they're showing Wolverine. I will take us to the movies!"
1751071906,happiness,Karaoke at a small town bar. Having a wonderful time!
1751071910,happiness,Oh it is so sunny.
1751071916,happiness,"@DirtyRose17  told you, you would sweep haha :-p"
1751071921,neutral,"&quot;Patchouli oil &amp; incense had a surge in popularity in the 1960s &amp; 1970s, mostly among devotees of the free love &amp; hippie lifestyles.&quot;"
1751071932,happiness,@Rachel_Pengov: Extremely so! I'm in an incredible mood
1751071978,happiness,on the way to kuya jordan's house for an O's sleepover  !
1751072115,happiness,happiest girl in the world.  best weekend ever and I can't wait for next weekend either!!!  so grateful for all my blessings!
1751072134,sadness,@dannywood BTW I STILL can't believe how Awesome the NEWJABBAKIDZ performance was...U in the masks..I screamed at my pc
1751072192,happiness,@maryrivss hahaha that was funnyy!
1751104121,happiness,"@ClayWalker so glad, I hope yall make it back down near New Orleans"
1751104307,happiness,@jennyinmaui I just read your twitter bio. Love it. Very clever and cute. I'm all about smiles.
1751104351,sadness,@COecobroker And I still recall how helpful you were way back when as I struggled on an AR contest question...
1751104354,happiness,Yay! Bannerbomb for the Wii is finally out. I can run homebrew on my 4.0 Wii.
1751104391,happiness,@Lizzs_Lockeroom Maybe   But you start to really like a team after living 12 years in the city.  Was there for 2 Cups.  Awesome!
1751104495,happiness,@deauxboi LOL...he was cool! shoooooot...
1751104555,happiness,grecia! its between mood &amp; party! i wanna see him lol but we are going out fershure.
1751104605,happiness,everyone get #buckonellen one of the topic things!
1751104641,happiness,@caffeinefueled Welcome back
1751104688,happiness,"@xodedexo18 OMG, I get the $50 coupon from them all the time, do you?? I'm obsessed with their catalog when it comes in the mail"
1751104699,happiness,Enjoyed see'n everyone last night! even tho it was a really bad night financially... Cant wait to kick it again @ the drive -ins!
1751104722,happiness,having a great time in kc  http://twitpic.com/4w3fi
1751104805,happiness,@a_double as if there are any other kind  http://myloc.me/Fkl
1751105007,neutral,"@katintherat Send that along, lady."
1751105191,neutral,@PackFM not if i'm not on the list
1751105196,sadness,@gheekchik hmmm...the one restaurant/one grocery is sad. not the dukbolgi.
1751105620,neutral,@Boogs26 just watch evan longoria
1751105940,neutral,@tarajean09 What's for dinner?
1751105994,sadness,@guilty_ Awww. So that's him. Nice attempt at hiding from the camera
1751106009,happiness,@LifeByChocolate alredy had my chocolate  it is impossible to resist ;)
1751106071,neutral,"@EricaLeigh777 $10 for evening, $5 for matinee(sp?"
1751106354,neutral,gonna eat pizza. what are you doing??
1751106563,neutral,Watching Die Hard 2. I &lt;333 Jeremy Irons
1751106848,neutral,@yoyonb87 tehe. It was on the 9th
1751106959,neutral,Mothers Day
1751106979,neutral,@barihouse what's up stranger? Mercy Me is rocking out to so long self and i'm tweetin'
1751107021,neutral,@Scath drop me an e-mail or something and i'll totally do it
1751107439,happiness,heading to Kitsilano for a BBQ  this weather is b.e.a... UTIFUL!! x
1751107456,neutral,"@destroytoday - Tweetie is using Yfrog now, I think, so any chance of adding it to the in-client image viewing?"
1751107561,happiness,had such a fun time with allegra tonite!!! we saw 17again!! good movie
1751107573,neutral,@carlyrighteous I'm in belleville at my parents and someone offered me a bus ride to orillia for 10$ at the mall. Thought of you
1751107595,happiness,headed to the beach with puppy maverick hugs and much aloha
1751107635,neutral,Twitter criado.
1751107642,neutral,@Marney1911 flipping between the race and the nba playoffs.  Pulling for dale jr and 'bron 'bron....
1751107688,happiness,@digital_geisha @savasavasava  For reals. It's lovely being around someone so refreshingly analog in his interests
1751108145,sadness,a successful shopping day
1751108214,happiness,Viviann's all minee. Yummm
1751108310,neutral,Sweet! When are they going to be publicly available?
1751108353,sadness,"Back then I didn't know why you were misunderstood. So now I see thru ur eyes, all that u did was love. Mama, I love you"
1751139620,neutral,@tnewberry I was talking about the margarita machine.
1751139784,happiness,"Sulumits Retsambew is thinking: A billion here, a billion there, pretty soon it adds up to real money."
1751139893,sadness,@vonstroke Heidi just finished her set at Stiff Kitten with Aundy
1751140104,neutral,@daysdifference jeremy... You made me want sushi.
1751140275,happiness,Awesome night ahead: BAD v Rat City! Most of my favorite skaters on one track  #fb
1751140318,neutral,just got back from tori's. watching shark boy and lava girl
1751140373,neutral,after a little bit the drink isn't actually so strong anymore
1751140494,neutral,@WhiteLakeGal
1751140518,happiness,@ceemce Home Friday makes me  too!!!
1751140562,happiness,is closing at 10 instead of 12 yay!!  just 15 min till i can go home and talk to my lovebug!!
1751140619,neutral,@Vinken thanks for the #followfriday
1751140685,neutral,@JoyofZen Doing okay. How are you doing?
1751140891,happiness,@deiu you guys are moving to LA?! Why so far? But we shall make a castle before you leave!
1751140948,happiness,not letting anyone get me down  tired of taking on other people's pain all the time! I am a happy person with or without drama... om.....!
1751141040,neutral,at the R&amp;R fashion show with kacie
1751141127,neutral,i bought the mach 6  http://tinyurl.com/q9fyuf
1751141227,happiness,Home from work
1751141454,neutral,@JoeJacobi Following them all... You're creating a little flock of paddling Twitterers...
1751141593,sadness,@santojay They assume you won't be able to afford traveling anymore now that you've got a contract with them
1751141659,happiness,thx for the tip.  how did you figure that one out?
1751141922,neutral,Out with Audrey
1751142024,neutral,@amirahM i'll wear mine too!
1751142181,happiness,I am officially a kindergarten cop
1751142358,neutral,@NJDemocrat I knew something was wrong with this guy.  Now it's been confirmed!  Thanks for the pic!
1751142700,happiness,Chillen with Csla.. Waiting to start.. Watchin pacquiao rerun..
1751142853,sadness,I have the best Brother-in-law in the World. He just sent me Twilight Blue ray gift set. Now if I only had a blue ray player
1751142868,happiness,@LILJIZZEL hahaha! YES I AM!  Lil Jon is the freakin jizzle! U know I named my 1st puppy after u? Lil Jizzle...remember? LOL...xoxox
1751142972,neutral,Ahhhh the calm after the storm.  All is quiet. Night everyone and Happy Mothers Day to those it applies to
1751143086,happiness,Almost dun choreographing the dance
1751143124,neutral,@BrianMcnugget nothing beats nurofen plus!
1751143208,happiness,"Very very interesting night in Defiance to say the least... but hey, I got 'Guys and Dolls' for free!"
1751143272,happiness,@jennywoo42 we had bbq chicken pizza last night! (although it wasn't deep dish   glad to hear you had fun in p.r.!!
1751143276,neutral,"@KimKardashian You remind me so much of a Omaha Girl, that I use to date.  I guess it all in the Jeans, (Calvin Kleins is what she wore)."
1751143296,happiness,@SafiG Lol..Wat was Vibes doin on Atlantic? &amp; where's ur shirt in your twitter pic? lol
1751143441,happiness,went swimming with the fam for over 2 hours! we're a little toasty
1751143445,happiness,@teacherPaddy hey Padster...it's a dirt track.  thx for the info! I got 3 miles in
1751143510,happiness,is having a jam session in her room and then seeing star trek...again
1751143511,happiness,@konghee Have a good time with Sun &amp; Dayan there at NY!
1751143526,happiness,@TheMadModel Soooo happy your back!
1751143602,neutral,@KaydeeisMeeko HAHA my rooommate are watching that! i have a huge crush on landon.
1751143605,neutral,@howie_d he's a lucky baby. He has a wonderful family  do u know when u could take him at home?
1751143667,happiness,Guess what? mom adopted a kitty today (11 months) His name is Corky
1751143814,neutral,Gonna go watch Jackson's band play and then going to the band after party
1751175555,happiness,@NKANGEL74 Sweet! Thanks!
1751175609,neutral,Changed my username
1751175616,neutral,is playing with Windows 7 RC
1751175633,neutral,and I bought FOUR ties  http://tinyurl.com/pvajlm
1751175834,neutral,"Going to my brother's wedding in Princeton, NJ next Sat. Had to buy a navy blue sports coat and gray pants - $13 total at Goodwill"
1751175948,neutral,Here are the cupcakes I made.  http://twitpic.com/4w425
1751176011,neutral,"I told Taylor I wanted to punch a baby, because I'm in so much pain and her response was &quot;what baby?&quot;. I love my family."
1751176109,happiness,On my shoot with Ron and Torey! Have lots of fun
1751176178,happiness,listening to some music!
1751176217,happiness,@theellenshow @KalebNation twilightguy.com kalebnation.com youtube.com/kalebnation PUT HIM ON THE SHOW! Sry for spamming but we love him
1751176371,neutral,"@AlanaJoy - No hard feelings, I hope  Like I say, I think we agree with each other."
1751176377,neutral,"@DuckyDoesTV They lost me at US ending. ;) I, mean, I don't eat #GreyPoupon or anything, but I prefer the bleaker original."
1751176427,sadness,"@lanceschmidt Yeah I was kinda bummed, but tell them I'm gonna miss them too! I loved your class! You guys made student teaching fun."
1751176585,happiness,The usual. Two family parties today. Happy Birthday Lily!  http://twitpic.com/4w472
1751176663,neutral,Have to eat my veggies today.Mashed corn and string beans.But have steak along on the side
1751176678,happiness,"@scodal  yeah I saw, looks like hard work, But I would know  whats upp handsome"
1751176772,neutral,@_IANNE I'm at the terrance middle by the left side center. I see u
1751176795,neutral,"on my brothers phone, using the internet"
1751176904,neutral,"am fost la Obosession....a fost cam trist, ca am fost singurul treaz..."
1751177070,neutral,update!  island flowers - large pouch http://tinyurl.com/qnh5oy
1751177101,happiness,Woo hoo! My happiness score is 612. Apparently I am over-the-top happy. Considering the week I've had....
1751177103,happiness,Watching Miley Cyrus on youtube!
1751177139,neutral,This cigarette is so relaxing
1751177158,neutral,I've never been that close to falling asleep while standing.  looking forward to pushing faders tomorrow AM
1751177329,neutral,@gabbylucio now that you say that you do look like demi  hahaha!! Yessss august 2nd will be a blast
1751177331,neutral,@dyedinthewool Scooby is yours. Because he's different than the rest
1751177369,neutral,@Neicy55: just got home from drews bday.
1751177431,neutral,@wildbluebug Yep! Here's a pic of the kid standing on the Puffy Taco.  - Photo: http://bkite.com/07jZs
1751177442,neutral,Home from the mall  &amp; got mommy's gift for tomrrow
1751177564,neutral,"@Pamela010474 nope..not drunk..sometimes I think maybe I should..then maybe Twitter would make sense, ya know!"
1751177656,happiness,The sun is out here in Melbourne! Happy Mothers Day to all the mums out there
1751177669,neutral,@jtimberlake Good luck tonight! Canadas east coast is watching
1751177899,neutral,babysitting my hubby cam cam
1751178006,neutral,@BreeOlson9 I see your date is showing you a good time    Still want a stripper picture
1751178042,happiness,"Home from Ghosts of Girlfriends past with my lovely luddite  Not exactly high theatre, but a good date movie!"
1751178092,neutral,@amor8 tell me what you think of Pride Prejudice and Zombies . . . if you're not all hyped up on sugar
1751178104,happiness,@parislisbonne I'm glad you liked it   Want more?
1751178135,neutral,@rkref are you making fun of the @cspan call-in guy?
1751178146,happiness,@natashabrown brad's face when he saw that gift is priceless!! Thnx Nat!
1751178179,sadness,Pappadeux has some yummy strawberry lemonade
1751178303,sadness,i'm causing trouble with my partner in crime.
1751178425,happiness,is enjoying family time. Hoping to be able to make a graceful exit and enjoy some friend time soon
1751178468,happiness,@felixcau Hehe
1751178554,happiness,Today is my first Mothers Day with my little boy. Hope you're having a beautiful Mothers Day too
1751178558,happiness,waiting for the plane at the airport   so exited bout going to tasmania see ya when i get back
1751178610,sadness,I am sitting at the computer eating grapes  it's hailing outside! o: I MISS SUMMER.
1751178633,happiness,@girlygirl007 Well done! Happy for ya.
1751178758,happiness,Happy morning to everyone!
1751178947,neutral,@Mr_Bloggerific
1751179003,happiness,@AshleyTaylor_x3 you are too sweet girl!! My food was soooo good
1751211382,happiness,"i always have 2 do xtra cleaning b4 leaving... so now were on da road  on 2 springhill suites, then cafe 360, yum!"
1751211456,neutral,"@JubileeHR When your wife's a teacher, you spend a lot of time indoors.  Trying to take some stress off the admin for May, writing often."
1751211680,neutral,@Kiwiartist   Hi to one kiwi artist from another kiwi artist
1751211813,happiness,"Helping Devin at his photo studio. I'm sitting back, sipping a green apple martini, and watching him assemble everything."
1751211840,neutral,@GreeGreece it's the little thing that links us to England
1751212005,happiness,about to play my first game of apple to apples!!   wish me luck...
1751212036,neutral,@sjneptune Hi to you too.
1751212131,happiness,@amhartnett That sounds like fun
1751212191,happiness,really really getting excited!
1751212235,happiness,at home with her fam  see you in CoMo tomorrow!
1751212416,neutral,Dad and Mum are heading that way and I normally jump in the middle and thash about a bit while having cat chasing dreams
1751212472,neutral,Download Backseat Goodbye's latest album for FREE!  http://freecd.backseatgoodbye.com/
1751212487,sadness,OK - I'm out of here for now. Just popped in to say Hi and check on things. I'll probably head to the guttah later on tonight
1751212598,neutral,@applee_pyee sure
1751212862,neutral,listening to a Del Barrio records release. I think Cmyk music will have competition over minimal techno in madrid land.
1751212997,neutral,"@bighit15 There is only one you...therefore, you are an absolute original. See? Hanging with artists is good for the soul"
1751213167,neutral,@xjamiex thanks
1751213212,happiness,Swimming party at my brothers tonight. I had an AWESOME time.  Since when am I a sissy about cold water?  Who am I?    LOVED TODAY!!!
1751213242,neutral,"@mlwebb See? Sucked you right in.  The only problem will be church/Sunday race conflicts, but that's why God gave us DVR. :-D @jen_niffer"
1751213443,happiness,caught up on emails for my research project.  yay for labels and search in #gmail.  much easier
1751213461,happiness,star trek was grtsat bggeting drunk now
1751213569,neutral,watching jurassic park.  i havent seen this movie in years.
1751213668,happiness,Reds win! Great end to a great day
1751213738,neutral,I see @keysoffaith
1751213851,neutral,@SarcasticLeaves Iiight thanks.
1751213986,happiness,"@angusmaclean yeah I've been there, my son is two so we go to only the kid friendly places now;) congrats on the baby!"
1751213995,happiness,"http://twitpic.com/4w3zh - My son, Finley."
1751214048,neutral,Now only with Windows 7
1751214106,happiness,What a beautiful day! Hangin with the guys Graham and Josiah  lol waiting for the others. If you wanna stop by come on over ;) with food
1751214260,happiness,says Happy Mother's Day to all Moms out there  http://plurk.com/p/stkr2
1751214517,happiness,"stealth shopping - got wife b-day present while at mall together and she didn't notice - buy, hide it in car, back before she missed me"
1751214717,neutral,"Is on the phone with Lena, Czerina, and Libby"
1751214899,neutral,is finally allowed to go out
1751214928,neutral,Waiting the next release
1751214976,neutral,"@laralowell well, I know I am!!"
1751215033,sadness,wondering what misery looks like? look at the faces of all the cubs fans at miller park tonite. sorry chicago friends. tonights our night
1751215105,neutral,"@TReiz well, not all. just stay away from those kinds and surround yourself with those who don't. happy mother's day to ur mom, treiz!"
1751215152,happiness,@sarahismail95 its cool
1751215315,neutral,@mikeyway http://twitpic.com/4vw9a - lol wow I'm watching X-men: The last Stand right now too
1751215508,happiness,@JohnLusher You're welcome! It's been a wonderful day  How about you? Stayin outta trouble or should I be ready to crash a party? LOL
1751248532,neutral,@dean2105 Stress-free is the way to be
1751248535,happiness,morning sunshine
1751248539,happiness,@vinnipukh I'll give him a hug when I see him  tell him I say hi
1751248644,happiness,My mom just came home and she FINALLY got me a guitar strap! yay!
1751248789,neutral,Anybody have special drink requests for my party thursday?
1751248976,neutral,@insomnia I shall drink lots
1751249036,neutral,@clickjow depois tu pode ver outras sï¿½ries. te indico two and a half men e the big bang theory. bem diferentes de 90210. comï¿½dias.
1751249052,neutral,@malloryforrest you fail. at life.
1751249099,neutral,@tylarjay i was at the outlets too
1751249264,happiness,@BrandonSmithCEO Wow. That's looks really good. I wish I had some. Was it good?
1751249271,neutral,@allmandinger yep.  working on the post now
1751249469,neutral,Happy Mother's day to all beautiful mother. May your love shines the world  Thank you mum.....
1751249554,neutral,@mpool are you call that winning?
1751249615,neutral,@DavidWMagee ah. I lived all over the Baltimore/DC suburbs the last 5 yes then finally made it back to my home state
1751249636,happiness,"@erik_rubadeau Last weekend I had a pretty solid brunch at Bar Wellington. Hard to screw up steak and eggs, though"
1751249926,neutral,@DanySpike @Gen22 psst new blog up.. comments me likey
1751250229,neutral,Shopping!
1751250355,happiness,@rescapism hahahah tell me about it tomorrow then
1751250381,happiness,Happy Mother's Day to every mommy out there
1751250382,happiness,@ZooeyDe : It's very nice to be able following you on Twitter
1751250525,neutral,Watching Ace of Cakes
1751250592,happiness,Guess I was too late  #sigjeans
1751250593,happiness,"It's a Peter &amp; Gordon morning  -&gt; And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38"
1751250599,happiness,Ahhhhh now If You Go Away  by @nkotb is on @retrorewind YAY my other fav song of theirs
1751250600,happiness,Happy to see Kurt spin.
1751250644,happiness,"@stryperband - Love the comeback, I will stay tuned! You fellows should follow people on here though. You'll in turn get more followers"
1751250670,neutral,LOOOVE the comedian in Obama! hahaha . man  I love this event. Someone get me a pic of Dennis Leary and his wife
1751250908,neutral,@k_zulu or get up on that Michael Jackson ish.  Not a bad look IMO
1751250976,happiness,"Law and Order! Yeah, I stay home on Sat nite!"
1751251066,neutral,@ixtumea like the name  what kind did you get?
1751251087,neutral,Ha that was cliche.
1751251102,happiness,"@AmberCadabra Wow, I haven't watched that movie in ages. It is quite fantastic."
1751251124,happiness,@wendywings cute   Time for a twitpic ;)
1751251303,neutral,Grad present photos on facebook
1751251359,happiness,Happy Mother's Day to all the mothers out there!!
1751251379,happiness,@meredithhawkins Aww nice
1751251478,neutral,first weekend at home
1751251555,sadness,"it gets worse every year and 2010/2011 will be the worst. oh, and 6 months today!"
1751251590,sadness,Sitting outside in the cold by the ocean with a glass of wine.
1751251813,neutral,@heartstarbolt I could get away with it. dare me? I'll go buy it tomorrow
1751251941,neutral,@amyb34 you've go mail
1751251960,neutral,@hellosunlight I want to know when the auditions are Mander! Text or...reply please!
1751251981,neutral,my dad is mad cause I hid in my room for his entire dinner party
1751252084,neutral,but i'm talking to the boy first
1751252209,happiness,"Another amazing day. Ever since I got a Twitter, I've been having great days"
1751252271,happiness,@cocotian of course i do.. such an adorable face.
1751252371,neutral,"Nothin better then ridin in a car with your sister while blasting TH, CB and Lady Gaga so loud you cant hear yourself screamin the lyrics"
1751285644,happiness,Lossing power while your in your house alone? Not fucckinggg cool. Party at cakss!
1751285743,neutral,@mantia a mouth for sure
1751285808,neutral,@pat_ess Since T will be away - COME TO TUCSON!!!
1751285848,neutral,watching role models.. absolutely hilarious
1751286016,happiness,@fuelbot hahahahahahahahahahahahaha  that could be interesting
